title,price,bedroom,bathroom,carport,LT,LB,badges,agent,updated,location,link
Rumah Modern Dekat Kampus Sanata Dharma Gejayan Jogja,"Rp 8,5 Miliar",17.0,15.0,3.0,: 389 m²,: 554 m²,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Drs. Adji Darmanto S,Diperbarui 1 hari yang lalu oleh,"Caturtunggal, Sleman",/properti/sleman/hos13286234/
Rumah Siap Huni Full Furnished 5 Menit Ke Mirota Godean,"Rp 6,5 Miliar",3.0,2.0,1.0,: 1218 m²,: 300 m²,"Rumah, Full Furnished, Siap Huni, Dekat Pusat Perbelanjaan",Siska Core,Diperbarui 1 bulan yang lalu oleh,"Sleman, Yogyakarta",/properti/yogyakarta/hos13205989/
Rumah Cantik Strategis Jalan Kaliurang Pandanaran dekat Kampus UII,Rp 750 Juta,3.0,2.0,1.0,: 120 m²,: 60 m²,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan, Dekat Landmark",Gunawan Widi,Diperbarui 6 bulan yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos13211824/
"Rumah Mewah Dijual Umbulharjo, Ada Kolam Renang, Dalam Kota, Strategis","Rp 6,5 Miliar",5.0,3.0,4.0,: 538 m²,: 525 m²,Rumah,Ismono Marwan,Diperbarui 4 bulan yang lalu oleh,"Umbulharjo, Yogyakarta",/properti/yogyakarta/hos13208550/
Rumah Besar Wedomartanidi Tengah Kota Sleman dekat waterboom,"Rp 3,5 Miliar",5.0,4.0,1.0,: 346 m²,: 300 m²,"Rumah, Dekat Sekolah",Elfa Rachmania Savitri,Diperbarui 3 bulan yang lalu oleh,"Sleman, Sleman",/properti/sleman/hos13139959/
Rumah Bagus Luas Strategis Dekat Kampus Uin Sunan Kalijaga,"Rp 4,7 Miliar",5.0,2.0,1.0,: 782 m²,: 161 m²,"Rumah, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Sekolah",Siska Core,Diperbarui 1 bulan yang lalu oleh,"Gondokusuman, Yogyakarta",/properti/yogyakarta/hos13139909/
Rumah Kolam Renang Jalan Palagan Luas 450m²,"Rp 3,5 Miliar",3.0,5.0,2.0,: 440 m²,: 300 m²,Rumah,tri indarto,Diperbarui 3 bulan yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos13141874/
Jual Rumah Minimalis Jl Poncowala,"Rp 1,85 Miliar",4.0,3.0,2.0,: 150 m²,: 165 m²,"Rumah, Siap Huni",NAOMI,Diperbarui 4 bulan yang lalu oleh,"Sleman, Yogyakarta",/properti/yogyakarta/hos13133663/
Rumah Murah Tanah Luas Dlm Perumahan di Jln Kaliurang Km 8 Dkt Ugm Uii,"Rp 3,5 Miliar",5.0,4.0,3.0,: 361 m²,: 350 m²,"Rumah, Full Furnished, Dekat Pusat Perbelanjaan, Dekat Sekolah",Faza Jogja ID Property,Diperbarui 1 minggu yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos12796679/
Di Jual Rumah Full Furniture di Dalam Perumahan Lokasi Sleman,"Rp 4,9 Miliar",5.0,5.0,1.0,: 256 m²,: 350 m²,Rumah,idisa saputra,Diperbarui 4 bulan yang lalu oleh,"Depok, Sleman",/properti/sleman/hos12705583/
Rumah Minimalis Sederhana Di Wedomartani Ngemplak Sleman Yogyakarta,"Rp 1,1 Miliar",4.0,3.0,1.0,: 176 m²,: 191 m²,"Rumah, Dekat Sekolah, Dekat Tempat Wisata",DANIEL AGUNG,Diperbarui 1 bulan yang lalu oleh,"Ngemplak, Sleman",/properti/sleman/hos12442593/
Rumah Perum Baru Dekat Kampus Dan Stadion Nyaman Spek Mewah,"Rp 1,9 Miliar",5.0,3.0,2.0,: 168 m²,: 235 m²,"Rumah, Dekat Sekolah, Dekat Tempat Wisata",Ismono Marwan,Diperbarui 4 bulan yang lalu oleh,"Ngemplak, Sleman",/properti/sleman/hos12437455/
Rumah 2 Lantai Unfurnish Dekat Kampus UII Potensi Kost2an,"Rp 1,25 Miliar",5.0,2.0,1.0,: 100 m²,: 170 m²,"Rumah, Dekat Sekolah",Good Property,Diperbarui 2 bulan yang lalu oleh,"Condong Catur, Sleman",/properti/sleman/hos12437069/
Rumah Kost Murah Yogyakarta Condongcatur Depok Sleman,"Rp 3,2 Miliar",12.0,12.0,1.0,: 130 m²,: 230 m²,"Rumah, Dekat Sekolah",Eka Lestari ERA iREA Jogja,Diperbarui 2 bulan yang lalu oleh,"Condong Catur, Sleman",/properti/sleman/hos12195653/
"Villa View Sawah, Bangunjiwo, Kasihan, Bantul","Rp 2,4 Miliar",4.0,3.0,2.0,: 198 m²,: 200 m²,"Rumah, Full Furnished, Dekat Sekolah",RINTO TANIZAR,Diperbarui 1 minggu yang lalu oleh,"Kasihan, Bantul",/properti/bantul/hos12194492/
Rumah Murah Yogyakarta Jalan Wates,Rp 495 Juta,2.0,1.0,1.0,: 84 m²,: 45 m²,Rumah,Eka Lestari ERA iREA Jogja,Diperbarui 2 bulan yang lalu oleh,"Sedayu, Bantul",/properti/bantul/hos12122823/
Ruko Tengah Kota Yogyakarta,Rp 3 Miliar,2.0,1.0,1.0,: 114 m²,: 180 m²,Rumah,Eka Lestari ERA iREA Jogja,Diperbarui 2 bulan yang lalu oleh,"Ngampilan, Yogyakarta",/properti/yogyakarta/hos12122245/
Bale Hinggil Residence.,"Rp 7,8 Miliar",5.0,4.0,2.0,: 400 m²,: 440 m²,"Rumah, Full Furnished, Dekat Landmark",Robert Raywhite Central Jogja,Diperbarui 3 bulan yang lalu oleh,"Sleman, Yogyakarta",/properti/yogyakarta/hos11977471/
Rumah Jogja Dijual Murah Dekat Jogja Bay Waterpark,"Rp 1,3 Miliar",3.0,2.0,1.0,: 174 m²,: 100 m²,"Rumah, Dekat Sekolah",Eka Lestari ERA iREA Jogja,Diperbarui 3 bulan yang lalu oleh,"Ngemplak, Sleman",/properti/sleman/hos11828246/
Rumah Jogja Dijual Dekat Jogja Bay,"Rp 1,3 Miliar",3.0,2.0,1.0,: 174 m²,: 100 m²,"Rumah, Siap Huni, Dekat Sekolah",Eka Lestari ERA iREA Jogja,Diperbarui 5 bulan yang lalu oleh,"Ngemplak, Sleman",/properti/sleman/hos11506484/
Rumah Etnik Jawa Joglo di Jl. Damai Ngaglik Sleman Yogyakarta,Rp 4 Miliar,2.0,1.0,1.0,: 742 m²,: 120 m²,Rumah,Isti Rondiyah,Diperbarui 5 bulan yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos11273523/
RUMAH SUPER MURAH DAERAH POGUNG JALAN KALIURANG KM 5,"Rp 7,5 Miliar",5.0,3.0,2.0,: 800 m²,: 560 m²,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Landmark",Uut benka,Diperbarui 3 bulan yang lalu oleh,"Kaliurang, Sleman",/properti/sleman/hos11211216/
RUMAH SUPER MURAH DAERAH POGUNG JALAN KALIURANG KM 5,"Rp 2,3 Miliar",3.0,2.0,1.0,: 174 m²,: 130 m²,"Rumah, Dekat Sekolah, Dekat Landmark",Uut Benka Property Yogya,Diperbarui 4 bulan yang lalu oleh,"Kaliurang, Sleman",/properti/sleman/hos11211098/
KOST MURAH AREA KAMPUS UPN SETURAN CONDONG CATUR SLEMAN,"Rp 1,5 Miliar",14.0,12.0,2.0,: 100 m²,: 180 m²,"Rumah, Dekat Sekolah",Ageng Atmoko,Diperbarui 5 bulan yang lalu oleh,"Condong Catur, Sleman",/properti/sleman/hos11206143/
Rumah Murah Utara Hotel Hyatt Palagan Ngaglik Sleman Jogjakarta,Rp 3 Miliar,9.0,8.0,1.0,: 790 m²,: 260 m²,Rumah,kezia kawelasaningsih,Diperbarui 1 bulan yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos10901695/
RUMAH MEWAH DAN MURAH DEKAT KAMPUS DI CONDONG CATUR,"Rp 1,5 Miliar",4.0,3.0,2.0,: 120 m²,: 200 m²,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",Uut benka,Diperbarui 6 bulan yang lalu oleh,"Condong Catur, Sleman",/properti/sleman/hos10743599/
RUMAH MURAH JL KALIURANG,"Rp 1,5 Miliar",4.0,4.0,3.0,: 302 m²,: 165 m²,"Rumah, Dekat Sekolah, Dekat Landmark",Surya Property,Diperbarui 5 bulan yang lalu oleh,"Pakem, Sleman",/properti/sleman/hos10684185/
Rumah Murah Semi Furnish Siap Huni Jln Kaliurang Km 9 Dkt Ugm Uii,"Rp 1,87 Miliar",4.0,2.0,2.0,: 208 m²,: 120 m²,"Rumah, Full Furnished, Siap Huni, Dekat Pusat Perbelanjaan",Faza Jogja ID Property,Diperbarui 1 minggu yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos10679477/
Rumah Dijual Dekat Jogja City Mall Luas 700 M,Rp 3 Miliar,3.0,3.0,1.0,: 701 m²,: 240 m²,Rumah,tri indarto,Diperbarui 2 bulan yang lalu oleh,"Mlati, Sleman",/properti/sleman/hos10632010/
Rumah Dalam Perumahan Jalan Palagan Km 7,"Rp 1,9 Miliar",3.0,2.0,2.0,: 136 m²,: 165 m²,"Rumah, Dekat Sekolah",tri indarto,Diperbarui 5 hari yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos10536452/
"RUMAH KOLAM RENANG , STRATEGIS","Rp 2,9 Miliar",3.0,3.0,2.0,: 150 m²,: 190 m²,"Rumah, Full Furnished, Dekat Pusat Perbelanjaan, Dekat Sekolah",Surya Property,Diperbarui 2 bulan yang lalu oleh,"Kaliurang, Sleman",/properti/sleman/hos10353783/
Rumah Jogja Tegalrejo Selatan Sma Negeri 2 Shm Imb Lt 176 M2,"Rp 1,59 Miliar",3.0,2.0,1.0,: 176 m²,: 83 m²,"Rumah, Dekat Sekolah",caricari jogja,Diperbarui 2 bulan yang lalu oleh,"Tegalrejo, Yogyakarta",/properti/yogyakarta/hos9460388/
Dijual Rumah Jogja Dekat XT Square,Rp 2 Miliar,3.0,2.0,1.0,: 102 m²,: 164 m²,"Rumah, Dekat Sekolah",Endang ERA iREA Jogja,Diperbarui 5 bulan yang lalu oleh,"Umbulharjo, Yogyakarta",/properti/yogyakarta/hos9034529/
Rumah 2 Lantai Dengan Kolam Renang Pribadi Dekat Kampus Upn Yogyakarta,"Rp 6,5 Miliar",4.0,4.0,2.0,: 333 m²,: 444 m²,"Rumah, Dekat Sekolah",SULISTYO RINI,Diperbarui 1 bulan yang lalu oleh,"Ngemplak, Sleman",/properti/sleman/hos8928696/
Rumah heritage Pusat kota Jogja,Rp 12 Miliar,6.0,4.0,3.0,: 500 m²,: 400 m²,Rumah,Rr Lita Arida,Diperbarui 6 bulan yang lalu oleh,"Jetis, Yogyakarta",/properti/yogyakarta/hos8541910/
RUMAH MEWAH,"Rp 5,5 Miliar",4.0,4.0,1.0,: 316 m²,: 300 m²,"Rumah, Dekat Sekolah",Surya Property,Diperbarui 2 bulan yang lalu oleh,"Godean, Sleman",/properti/sleman/hos8510669/
Rumah Jogja 2 Lantai 5 Kamar Samping Polda SHM Satpam 24 Jam,"Rp 2,18 Miliar",5.0,5.0,1.0,: 140 m²,: 170 m²,"Rumah, Dekat Fasilitas Kesehatan",caricari jogja,Diperbarui 1 bulan yang lalu oleh,"Depok, Sleman",/properti/sleman/hos8326473/
Rumah 2 Lantai Semifurnished Dekat Hyatt Jl. Lempongsari Sleman,"Rp 2,3 Miliar",6.0,4.0,1.0,: 193 m²,: 180 m²,"Rumah, Full Furnished, Siap Huni, Dekat Sekolah",Mira Jogja,Diperbarui 1 hari yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos7938545/
Rumah mewah luas tanah 1000mt di jl. Godean km 1 dekat Malioboro,"Rp 13,5 Miliar",7.0,5.0,4.0,: 1000 m²,: 842 m²,"Rumah, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan, Dekat Sekolah",pulung agent property,Diperbarui 4 bulan yang lalu oleh,"Kasihan, Bantul",/properti/bantul/hos7847855/
Rumah Kota Luas 500 Lantai 1 Dekat Taman Siswa,"Rp 3,35 Miliar",4.0,3.0,1.0,: 480 m²,: 170 m²,Rumah,tri indarto,Diperbarui 4 bulan yang lalu oleh,"Umbulharjo, Yogyakarta",/properti/yogyakarta/hos7385651/
"Rumah Residence Menawan, Kolam Renang Pribadi TerNyaman, Lapangan TENNIS dan Gym Maguwo Seturan","Rp 12,4 Miliar",6.0,6.0,3.0,: 505 m²,: 678 m²,Rumah,Mr Yosef Sihombing,Diperbarui 2 bulan yang lalu oleh,"Seturan, Yogyakarta",/properti/yogyakarta/hos6348704/
Rumah Siap Huni Dekat Lotte Mart Maguwo,"Rp 2,4 Miliar",4.0,5.0,2.0,: 150 m²,: 190 m²,"Rumah, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Sekolah",Lisa Wastu,Diperbarui 5 hari yang lalu oleh,"Sleman, Yogyakarta",/properti/yogyakarta/hos18068147/
Rumah Mewah Tanah Luas Dekat Bandara Adi Sutjipto,"Rp 3,95 Miliar",6.0,4.0,2.0,: 296 m²,: 288 m²,"Rumah, Full Furnished, Siap Huni, Dekat Akses Transportasi",Lisa Wastu,Diperbarui 5 hari yang lalu oleh,"Purwomartani , Sleman",/properti/sleman/hos18068065/
Rumah Baru Cluster 500 Jt an Dekat Pintu Tol Banyurejo Sleman,Rp 520 Juta,2.0,1.0,1.0,: 114 m²,: 45 m²,"Rumah, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan, Dekat Sekolah",Kurnia,Diperbarui 6 hari yang lalu oleh,"Godean, Sleman",/properti/sleman/hos18067934/
Rumah Cantik Siap Huni Di Purwomartani,Rp 580 Juta,3.0,1.0,1.0,: 103 m²,: 50 m²,"Rumah, Siap Huni, Dekat Akses Transportasi, Dekat Sekolah",Adi Wastu,Diperbarui 6 hari yang lalu oleh,"Kalasan, Sleman",/properti/sleman/hos18067703/
Rumah Murah Dalam Perumahan Di Kalasan,Rp 549 Juta,2.0,1.0,1.0,: 90 m²,: 45 m²,"Rumah, Dekat Akses Transportasi, Dekat Sekolah, Dekat Fasilitas Kesehatan",Adi Wastu,Diperbarui 6 hari yang lalu oleh,"Kalasan, Sleman",/properti/sleman/hos18067614/
Rumah Mewah Minimalis Modern Dekat Upn,"Rp 1,65 Miliar",3.0,3.0,2.0,: 130 m²,: 130 m²,"Rumah, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan, Dekat Sekolah",Santi Properti,Diperbarui 6 hari yang lalu oleh,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos18067212/
Rumah Murah Di Tepi Jalan Raya Tajem Dekat Kampus Unriyo 2,"Rp 1,64 Miliar",3.0,2.0,2.0,: 111 m²,: 90 m²,"Rumah, Siap Huni, Dekat Sekolah",Lumine Properti,Diperbarui 6 hari yang lalu oleh,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos18067013/
Rumah Baru Promo Diskon Terbesar View Cantik Di Seyegan Jogja,Rp 330 Juta,2.0,1.0,1.0,: 60 m²,: 36 m²,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Lisa Wastu,Diperbarui 6 hari yang lalu oleh,"Seyegan, Sleman",/properti/sleman/hos18066917/
Rumah Cantik Minimalis Harga Murah Dekat Budi Mulia 2,Rp 760 Juta,4.0,2.0,1.0,: 132 m²,: 90 m²,"Rumah, Bebas Banjir, Dekat Sekolah, Dekat Fasilitas Kesehatan",Lisa Wastu,Diperbarui 6 hari yang lalu oleh,"Ngemplak, Sleman",/properti/sleman/hos18066860/
Rumah Mewah Tanah Luas Dijual Murah Dekat Blue Lagoon Jogja,Rp 810 Juta,3.0,2.0,1.0,: 124 m²,: 90 m²,"Rumah, Siap Huni, Dekat Sekolah, Dekat Fasilitas Kesehatan",Andy Wastu,Diperbarui 6 hari yang lalu oleh,"Ngemplak, Sleman",/properti/sleman/hos18066821/
"Rumah Dengan Halaman Luas View Sawah, Suasana Pedesaan Dekat Uad Pusat","Rp 1,02 Miliar",2.0,2.0,2.0,: 225 m²,: 70 m²,"Rumah, Dekat Sekolah",Ari Setyawati,Diperbarui 5 hari yang lalu oleh,"Banguntapan, Bantul",/properti/bantul/hos18066344/
Rumah Murah Banget Di Kalasan Tamanmartani,Rp 375 Juta,2.0,1.0,1.0,: 72 m²,: 72 m²,"Rumah, Dekat Akses Transportasi, Dekat Fasilitas Kesehatan, Dekat Tempat Ibadah",Salva Wastu,Diperbarui 6 hari yang lalu oleh,"Kalasan, Sleman",/properti/sleman/hos18066730/
Dijual Hunian Minimalis Modern Dekat Jl Magelang Yogyakarta,Rp 541 Juta,2.0,1.0,1.0,: 120 m²,: 36 m²,"Rumah, Bebas Banjir",DINA,Diperbarui 6 hari yang lalu oleh,"Tempel, Sleman",/properti/sleman/hos18066590/
Rumah Cantik 2 Lantai Proses Bangun Desain Modern di Mlati Sleman,"Rp 1,49 Miliar",4.0,2.0,1.0,: 103 m²,: 110 m²,"Rumah, Dekat Tempat Ibadah",Wahyuasih Dwi Retnowati,Diperbarui 6 hari yang lalu oleh,"Sleman, Sleman",/properti/sleman/hos18066461/
Rumah Cantik 2 Lantai Proses Bangun Desain Modern di Mlati Sleman,"Rp 1,49 Miliar",4.0,2.0,1.0,: 103 m²,: 110 m²,"Rumah, Dekat Tempat Ibadah",DINA,Diperbarui 6 hari yang lalu oleh,"Mlati, Sleman",/properti/sleman/hos18066458/
Miliki Hunian Impian Anda Desain Moderen Di Godean Sleman,Rp 450 Juta,2.0,1.0,1.0,: 82 m²,: 50 m²,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Tempat Ibadah",Wahyuasih Dwi Retnowati,Diperbarui 6 hari yang lalu oleh,"Godean, Sleman",/properti/sleman/hos18066354/
Rumah Siap Hui Semi Furnished Terawat Di Depok Sleman,"Rp 2,5 Miliar",4.0,3.0,1.0,: 123 m²,: 200 m²,"Rumah, Full Furnished, Siap Huni, Dekat Akses Transportasi",Andy Wastu,Diperbarui 6 hari yang lalu oleh,"Depok, Sleman",/properti/sleman/hos18066304/
Rumah Siap Huni Semi Furnished Terawat Di Depok Sleman,"Rp 2,5 Miliar",4.0,3.0,1.0,: 123 m²,: 200 m²,"Rumah, Full Furnished, Siap Huni, Dekat Akses Transportasi",Andy Wastu,Diperbarui 6 hari yang lalu oleh,"Depok, Sleman",/properti/sleman/hos18066302/
Rumah Siap Huni Semi Furnished Terawat Di Depok Sleman,"Rp 2,5 Miliar",4.0,3.0,1.0,: 123 m²,: 200 m²,"Rumah, Full Furnished, Siap Huni, Dekat Akses Transportasi",Hakim Wastu,Diperbarui 6 hari yang lalu oleh,"Depok, Sleman",/properti/sleman/hos18066299/
"Rumah Murah, Bawah 400 Jutaan Di Kalasan, Sleman",Rp 375 Juta,2.0,1.0,1.0,: 72 m²,: 72 m²,"Rumah, Bebas Banjir",Riana Wastu,Diperbarui 6 hari yang lalu oleh,"Kalasan, Sleman",/properti/sleman/hos18051178/
Rumah Murah Fasum Lengkap Di Seyegan Sleman Jogja,Rp 299 Juta,2.0,1.0,1.0,: 60 m²,: 30 m²,"Rumah, Dekat Akses Transportasi",Riana Wastu,Diperbarui 6 hari yang lalu oleh,"Seyegan, Sleman",/properti/sleman/hos18053822/
Rumah Mewah Bangunan 2 Lantai Cantik Di Maguwoharjo,"Rp 2,75 Miliar",4.0,5.0,2.0,: 150 m²,: 190 m²,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Hakim Wastu,Diperbarui 6 hari yang lalu oleh,"Depok, Sleman",/properti/sleman/hos18066247/
Rumah Mewah Bangunan 2 Lantai Cantik Di Maguwoharjo,"Rp 2,75 Miliar",4.0,5.0,2.0,: 150 m²,: 190 m²,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Andy Wastu,Diperbarui 6 hari yang lalu oleh,"Depok, Sleman",/properti/sleman/hos18066246/
Rumah Unit Terlaris Sisa 3 Saja Dapatkan Di Kawasan Sleman,Rp 845 Juta,3.0,2.0,1.0,: 123 m²,: 75 m²,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Tempat Wisata",Lisa Wastu,Diperbarui 6 hari yang lalu oleh,"Ngemplak, Sleman",/properti/sleman/hos18066194/
Dijual Rumah Murah Siap Huni Di Kalasan,Rp 550 Juta,2.0,1.0,1.0,: 97 m²,: 45 m²,"Rumah, Siap Huni, Dekat Sekolah, Dekat Fasilitas Kesehatan",Adi Wastu,Diperbarui 6 hari yang lalu oleh,"Kalasan, Sleman",/properti/sleman/hos18065727/
Rumah tengah kota dekat UGM dan Tugu Jogja,"Rp 1,1 Miliar",4.0,2.0,1.0,: 115 m²,: 205 m²,"Rumah, Dekat Sekolah",Jogjarumahcom yogyakarta,Diperbarui 6 hari yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos18065719/
Rumah dalam perumahan dkt ambarukmo plaza,"Rp 2,3 Miliar",4.0,3.0,2.0,: 160 m²,: 150 m²,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",Jogjarumahcom yogyakarta,Diperbarui 6 hari yang lalu oleh,"Depok, Sleman",/properti/sleman/hos18065656/
"Rumah Modern Minimalis di Godean Lingkungan Homey, Harga 400 Jutaan",Rp 450 Juta,2.0,1.0,1.0,: 83 m²,: 50 m²,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",Novi,Diperbarui 6 hari yang lalu oleh,"Gamping, Sleman",/properti/sleman/hos18065470/
Rumah Murah Tanah Luas Di Kalasan Sleman,Rp 495 Juta,2.0,2.0,1.0,: 120 m²,: 45 m²,"Rumah, Dekat Akses Transportasi",Adi Wastu,Diperbarui 6 hari yang lalu oleh,"Kalasan, Sleman",/properti/sleman/hos18065271/
Rumah Dengan Kolam Renang di Jalan Palagan Siap Huni Dekat Sch,"Rp 5,5 Miliar",6.0,5.0,2.0,: 295 m²,: 400 m²,"Rumah, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Sekolah",Novika Novie,Diperbarui 6 hari yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos18065020/
Kesempatan Emas Rumah Modern Etnik di Utara Candi Prambanan Mulai 188 Juta,Rp 188 Juta,1.0,1.0,1.0,: 60 m²,: 22 m²,"Rumah, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan, Dekat Tempat Ibadah",Novi,Diperbarui 6 hari yang lalu oleh,"Kalasan, Sleman",/properti/sleman/hos18064782/
Rumah Premium Mewah Di Purwomartani Fully Furnish,"Rp 3,95 Miliar",6.0,4.0,2.0,: 298 m²,: 288 m²,"Rumah, Full Furnished, Siap Huni, Dekat Pusat Perbelanjaan",Aulia Wastu,Diperbarui 6 hari yang lalu oleh,"Purwomartani, Yogyakarta",/properti/yogyakarta/hos18064702/
Design Baru Rumah Klasik 100 Jt an di Utara Candi Prambanan,Rp 188 Juta,1.0,1.0,1.0,: 60 m²,: 22 m²,"Rumah, Dekat Tempat Ibadah",Hanan,Diperbarui 6 hari yang lalu oleh,"Prambanan, Sleman",/properti/sleman/hos18064470/
Dekat Ke Adisucipto Rumah Murah Minimalis 600 Jutaan Kalasan,Rp 675 Juta,2.0,1.0,1.0,: 88 m²,: 50 m²,"Rumah, Dekat Akses Transportasi, Dekat Tempat Ibadah",Novika Novie,Diperbarui 6 hari yang lalu oleh,"Kalasan, Sleman",/properti/sleman/hos18064364/
Rumah Minimalis Bantul Dekat Lapangan Kasihan SHM + Imb,Rp 451 Juta,2.0,1.0,1.0,: 153 m²,: 40 m²,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",DKirana Maison,Diperbarui 6 hari yang lalu oleh,"Kasihan, Bantul",/properti/bantul/hos18064321/
Jual Rumah Bantul Dekat Lapangan Kasihan Padat Perumahan,Rp 454 Juta,2.0,1.0,1.0,: 153 m²,: 40 m²,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",DKirana Maison,Diperbarui 6 hari yang lalu oleh,"Kasihan, Bantul",/properti/bantul/hos18064296/
Rumah Mewah Klasik Modern Di Tajem Maguwoharjo,"Rp 1,65 Miliar",3.0,3.0,2.0,: 130 m²,: 130 m²,"Rumah, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan, Dekat Sekolah",Rumah Jogja Cantik,Diperbarui 6 hari yang lalu oleh,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos18063945/
"Villa Dekat Tugu Plus Kolam Renang,dekat Pusat Kota Jogja","Rp 2,7 Miliar",3.0,4.0,1.0,: 180 m²,: 200 m²,"Rumah, Full Furnished",Epro Rumah Jogja,Diperbarui 6 hari yang lalu oleh,"Tegalrejo, Yogyakarta",/properti/yogyakarta/hos18063748/
"Hunian Elegan 800 Jutaan, Free Kitchen Set Smart Door Lock",Rp 815 Juta,3.0,2.0,2.0,: 112 m²,: 75 m²,"Rumah, Dekat Sekolah, Dekat Landmark",Novi,Diperbarui 6 hari yang lalu oleh,"Berbah, Sleman",/properti/sleman/hos18063536/
Rumah Siap Huni Dekat Sleman City Hall,Rp 849 Juta,3.0,2.0,1.0,: 111 m²,: 60 m²,"Rumah, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Sekolah",Lutfi Wastu,Diperbarui 6 hari yang lalu oleh,"Mlati, Sleman",/properti/sleman/hos18063511/
Rumah Mewah Dalam Perum Dekat Jogja Expo Center Dalam Ringroad,"Rp 1,85 Miliar",4.0,2.0,1.0,: 111 m²,: 178 m²,"Rumah, Dekat Akses Transportasi, Dekat Sekolah, Dekat Fasilitas Kesehatan",Jhohanes Andrianto,Diperbarui 6 hari yang lalu oleh,"Banguntapan, Bantul",/properti/bantul/hos18063459/
"Mewah Bangunan Modern,full Furnish Lingkungan Nyaman","Rp 3,95 Miliar",6.0,4.0,2.0,: 296 m²,: 288 m²,"Rumah, Full Furnished",Epro Jogja,Diperbarui 6 hari yang lalu oleh,"Kalasan, Sleman",/properti/sleman/hos18063424/
"Rumah Cantik Hanya 8 Menit Ke Kampus 2 Unrito Di Kalasan, Sleman",Rp 575 Juta,2.0,1.0,1.0,: 90 m²,: 50 m²,"Rumah, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Sekolah",Isnan Wastu,Diperbarui 6 hari yang lalu oleh,"Kalasan, Sleman",/properti/sleman/hos18063402/
Rumah Villa River View Dekat Pakuwon Mall Condongcatur Depok Sleman,"Rp 2,99 Miliar",6.0,4.0,4.0,: 491 m²,: 350 m²,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Dyah Okta,Diperbarui 6 hari yang lalu oleh,"Condong Catur, Sleman",/properti/sleman/hos18062745/
"Rumah Baru Siap Huni Modern 2LT, 10 Menit Al Azhar","Rp 1,09 Miliar",4.0,2.0,2.0,: 120 m²,: 130 m²,"Rumah, Siap Huni, Dekat Sekolah, Dekat Tempat Wisata",Aulia Wastu,Diperbarui 6 hari yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos18062236/
Rumah Mewah 2 Lantai Dekat Jogja Bay Maguwoharjo Depok Sleman,"Rp 1,49 Miliar",5.0,4.0,2.0,: 126 m²,: 170 m²,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan",Dyah Okta,Diperbarui 6 hari yang lalu oleh,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos18062229/
Rumah Cantik Di Ngaglik Sleman Dekat Blue Lagoon Jogja,Rp 575 Juta,2.0,1.0,1.0,: 96 m²,: 50 m²,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Tempat Wisata",Erfin Wastu,Diperbarui 6 hari yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos18061892/
