index,predicted,actual,error,bedroom,bathroom,LT,LB
702,426002019.7917619,399000000.0,0.06767423506707237,2.0,1.0,73.0,42.0
705,390000001.8171387,450000000.0,0.13333332929524738,2.0,1.0,81.0,36.0
706,1142115135.3559601,1050000000.0,0.08772870033900965,3.0,2.0,98.0,85.0
713,470666877.8943938,465000000.0,0.012186834181492046,2.0,1.0,93.0,60.0
716,470666877.8943938,495000000.0,0.04915782243556808,2.0,1.0,84.0,45.0
722,470666877.8943938,450000000.0,0.04592639532087511,2.0,1.0,91.0,45.0
724,470666877.8943938,490000000.0,0.03945535123593102,2.0,1.0,84.0,45.0
725,470666877.8943938,490000000.0,0.03945535123593102,2.0,1.0,84.0,45.0
732,390000002.14443415,394000000.0,0.010152278821233112,2.0,1.0,83.0,36.0
733,470807977.89171517,472000000.0,0.002525470568400066,2.0,1.0,98.0,45.0
748,463628736.1606723,470000000.0,0.013555880509207857,2.0,1.0,153.0,40.0
749,463628736.1606723,455000000.0,0.018964255298180896,2.0,1.0,153.0,40.0
752,470725694.77372056,497000000.0,0.05286580528426446,2.0,1.0,81.0,50.0
753,470666877.8943938,442000000.0,0.06485718980632083,2.0,1.0,94.0,45.0
756,1216271185.8213582,1300000000.0,0.06440678013741677,3.0,1.0,137.0,100.0
760,470522810.97704446,425000000.0,0.1071124964165752,2.0,2.0,107.0,55.0
761,470666877.8943938,500000000.0,0.058666244211212394,2.0,1.0,92.0,45.0
766,470666877.8943938,495000000.0,0.04915782243556808,2.0,1.0,84.0,45.0
767,470666877.8943938,495000000.0,0.04915782243556808,2.0,1.0,84.0,45.0
768,1117762554.6660154,1100000000.0,0.016147776969104896,3.0,2.0,100.0,88.0
773,471350966.6276087,435000000.0,0.08356544052323843,2.0,1.0,75.0,55.0
775,469835700.7881397,520000000.0,0.09646980617665442,2.0,1.0,85.0,55.0
776,390000001.461875,340000000.0,0.14705882782904417,2.0,1.0,72.0,36.0
779,471350966.6276087,435000000.0,0.08356544052323843,2.0,1.0,75.0,55.0
782,471350966.6276087,435000000.0,0.08356544052323843,2.0,1.0,75.0,55.0
786,470220071.7808343,496000000.0,0.05197566173218888,2.0,1.0,93.0,46.0
796,1105019750.0814297,1300000000.0,0.14998480762966945,3.0,2.0,100.0,75.0
807,390000001.4404071,380000000.0,0.026315793264229205,2.0,1.0,70.0,36.0
817,470925843.42346305,550000000.0,0.14377119377552172,2.0,1.0,99.0,60.0
823,470522810.97704446,425000000.0,0.1071124964165752,2.0,2.0,107.0,55.0
827,470666877.8943938,495000000.0,0.04915782243556808,2.0,1.0,87.0,45.0
840,470666877.8943938,420000000.0,0.12063542355808048,2.0,1.0,90.0,45.0
849,470666877.8943938,450000000.0,0.04592639532087511,2.0,1.0,91.0,45.0
854,1322031500.7620966,1290000000.0,0.02483062074581135,4.0,3.0,99.0,105.0
859,470666877.8943938,451000000.0,0.043607268058522844,2.0,1.0,153.0,40.0
