title,price,bedroom,bathroom,carport,LT,LB,badges,agent,updated,location,link,kecamatan,kabupaten_kota
Rumah Murah Siap Huni Di Kalasan Sleman Jogja,633000000.0,2.0,1.0,1.0,105.0,59.0,"Rumah, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Sekolah",Lisa Wastu,2025-03-29 15:39:32.490428,"Kalasan, Sleman",/properti/sleman/hos17930907/,Kalasan,Sleman
Rumah Murah Siap Huni Di Kalasan Yogyakarta,633000000.0,2.0,1.0,1.0,105.0,59.0,"Rumah, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Sekolah",Lisa Wastu,2025-03-29 15:39:32.490429,"Kalasan, Sleman",/properti/sleman/hos17930906/,Kalasan,Sleman
Rumah Murah Siap Huni Dekat Stadion Maguwo,450000000.0,2.0,1.0,1.0,80.0,60.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Tempat Wisata",Lisa Wastu,2025-03-29 15:39:32.490431,"Ngemplak, Sleman",/properti/sleman/hos17930904/,Ngemplak,Sleman
Rumah Baru Siap Huni Dekat Stadion Maguwo,450000000.0,2.0,1.0,1.0,80.0,60.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Tempat Wisata",Lisa Wastu,2025-03-29 15:39:32.490432,"Ngemplak, Sleman",/properti/sleman/hos17930902/,Ngemplak,Sleman
RUMAH CANTIK BARU SIAP HUNI DI MAGUWO,1250000000.0,4.0,2.0,0.0,208.0,120.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Tempat Wisata",Uut benka,2025-03-29 15:39:32.490433,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos11266549/,Maguwoharjo,Yogyakarta
RUMAH MEWAH BARU + KOLAM RENANG DI BACIRO,6500000000.0,4.0,4.0,2.0,286.0,200.0,"Rumah, Siap Huni, Dekat Sekolah",Uut benka,2025-03-29 15:39:32.490434,"Gondokusuman, Yogyakarta",/properti/yogyakarta/hos16248752/,Gondokusuman,Yogyakarta
RUMAH SUPER MURAH DEKAT BANYAK KAMPUS DI CONDONGCATUR,1600000000.0,3.0,2.0,1.0,131.0,120.0,"Rumah, Dekat Sekolah",Uut benka,2025-03-29 15:39:32.490436,"Condong Catur, Sleman",/properti/sleman/hos17625485/,Condong Catur,Sleman
Rumah Mlati Sleman Jalan Kabupaten SHM Akses Mudah,840000000.0,2.0,2.0,1.0,63.0,103.0,Rumah,elin nur Merdiasari,2025-03-29 15:39:32.490437,"Mlati, Sleman",/properti/sleman/hos17176785/,Mlati,Sleman
"Rumah Murah, Luas Tanah 153M2 Di Dekat Maguwo, Sleman",895000000.0,3.0,2.0,1.0,153.0,90.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Fasilitas Kesehatan",Bintang Octaviano Wastu,2025-03-29 15:39:32.490438,"Ngemplak, Sleman",/properti/sleman/hos17930573/,Ngemplak,Sleman
VILLA PLUS KOLAM RENANG SUASANA ASRI DI PAKEM,1750000000.0,2.0,1.0,2.0,683.0,200.0,"Rumah, Dekat Sekolah, Dekat Landmark",Uut Benka Property Yogya,2025-03-29 15:39:32.490440,"Pakem, Sleman",/properti/sleman/hos16420717/,Pakem,Sleman
"Rumah Dijual Murah, Siap Huni Dekat Rs Pku Muhammadiyah Bantul",410000000.0,2.0,1.0,1.0,80.0,42.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Fasilitas Kesehatan",Bintang Octaviano Wastu,2025-03-29 15:39:32.490441,"Bantul, Bantul",/properti/bantul/hos17930520/,Bantul,Bantul
RUMAH CANTIK DAN MURAH DEKAT KAMPUS UGM DI JALAN KALIURANG KM 6,1300000000.0,3.0,2.0,1.0,144.0,100.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan, Dekat Landmark",Uut benka,2025-03-29 15:39:32.490442,"Ngaglik, Sleman",/properti/sleman/hos17732695/,Ngaglik,Sleman
DIJUAL RUMAH SIAP HUNI DEKAT KAMPUS DI CONDONGCATUR,1500000000.0,3.0,3.0,1.0,150.0,145.0,"Rumah, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Sekolah",Uut benka,2025-03-29 15:39:32.490445,"Condong Catur, Sleman",/properti/sleman/hos17179701/,Condong Catur,Sleman
RUMAH ASRI DAN NYAMAN DEKAT KAMPUS UGM DI LEMPONGSARI,3600000000.0,5.0,4.0,2.0,460.0,420.0,"Rumah, Siap Huni, Dekat Sekolah",Uut benka,2025-03-29 15:39:32.490446,"Ngaglik, Sleman",/properti/sleman/hos16242070/,Ngaglik,Sleman
RUMAH BARU CANTIK SIAP HUNI DI JALAN KALIURANG KM 13,728000000.0,2.0,1.0,1.0,105.0,65.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Landmark",Uut benka,2025-03-29 15:39:32.490447,"Kaliurang, Sleman",/properti/sleman/hos10351876/,Kaliurang,Sleman
RUMAH CANTIK SIAP HUNI DEKAT KAMPUS UII DI CONDONGCATUR,1050000000.0,3.0,2.0,1.0,132.0,90.0,"Rumah, Siap Huni, Dekat Sekolah",Uut benka,2025-03-29 15:39:32.490449,"Condong Catur, Sleman",/properti/sleman/hos17808466/,Condong Catur,Sleman
RUMAH BARU SUPER MURAH' DEKAT SEKOLAH BUDIMULIA DO TAJEM,500000000.0,2.0,2.0,1.0,88.0,55.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan, Dekat Tempat Wisata",Uut Benka Property Yogya,2025-03-29 15:39:32.490450,"Ngemplak, Sleman",/properti/sleman/hos16141561/,Ngemplak,Sleman
RUMAH SUPER MURAH DEKAT KAMPUS UGM DAN UII DI PALAGAN,781000000000.0,2.0,1.0,2.0,95.0,57.0,"Rumah, Dekat Sekolah, Dekat Tempat Ibadah, Dekat Landmark",Uut benka,2025-03-29 15:39:32.490452,"Ngaglik, Sleman",/properti/sleman/hos17857560/,Ngaglik,Sleman
RUMAH CANTIK SIAP HUNI DI PURWOMARTANI,575000000.0,3.0,2.0,1.0,100.0,80.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Tempat Wisata",Uut Benka Property Yogya,2025-03-29 15:39:32.490457,"Purwomartani , Sleman",/properti/sleman/hos16432490/,Purwomartani,Sleman
RUMAH SUPER MURAH' DEKAT SAMA KAMPUS UGM DI JALAN KALIURANG KM 6,975000000.0,3.0,1.0,1.0,91.0,60.0,"Rumah, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Sekolah",Uut Benka Property Yogya,2025-03-29 15:39:32.490459,"Ngaglik, Sleman",/properti/sleman/hos17675470/,Ngaglik,Sleman
RUMAH CANTIK MURAH DI PALAGAN,1500000000.0,3.0,2.0,1.0,141.0,81.0,"Rumah, Full Furnished, Dekat Sekolah, Dekat Fasilitas Kesehatan",Uut Benka Property Yogya,2025-03-29 15:39:32.490461,"Ngaglik, Sleman",/properti/sleman/hos16322499/,Ngaglik,Sleman
RUMAH CANTIK DAN MURAH DI MAGUWO,1200000000.0,3.0,2.0,1.0,150.0,120.0,"Rumah, Full Furnished, Dekat Sekolah, Dekat Tempat Wisata",Uut Benka Property Yogya,2025-04-05 15:39:32.490463,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos9349657/,Maguwoharjo,Yogyakarta
RUMAH CANTIK LUAS DEKAT KAMPUS UPN DI SETURAN DEPOK SLEMAN,1950000000.0,4.0,2.0,1.0,221.0,100.0,"Rumah, Siap Huni, Dekat Sekolah",Faridah Property,2025-03-29 15:39:32.490465,"Depok, Sleman",/properti/sleman/hos17888761/,Depok,Sleman
"Rumah Minimalis Terbaru di Sayegan,fasilitas Lengkap, Akses Mudah",299000000.0,2.0,1.0,1.0,60.0,30.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Bintang Octaviano Wastu,2025-03-29 15:39:32.490467,"Seyegan, Sleman",/properti/sleman/hos17930457/,Seyegan,Sleman
RUMAH SUPER MURAH SEDANG PROSES FINISHING DI SELOMARTANI,500000000.0,3.0,2.0,1.0,108.0,70.0,"Rumah, Dekat Fasilitas Kesehatan",Uut Benka Property Yogya,2025-03-29 15:39:32.490468,"Purwomartani , Sleman",/properti/sleman/hos16253092/,Purwomartani,Sleman
RUMAH CANTIK SUPER MURAH DEKAT KAMPUS UGM DAN UII DI JALAN KALIURANG KM 9,1290000000.0,4.0,2.0,1.0,126.0,150.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Landmark",Uut Benka Property Yogya,2025-03-29 15:39:32.490472,"Kaliurang, Sleman",/properti/sleman/hos16159206/,Kaliurang,Sleman
Hunian Tipe Studio di Dekat Kampus Universitas Islam Indonesia,240000000.0,1.0,1.0,1.0,25.0,25.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Landmark",Rifany Cahyaning,2025-03-29 15:39:32.490473,"Pakem, Sleman",/properti/sleman/hos17726746/,Pakem,Sleman
Hunian Mewah Lokasi Strategis Dekat Jongke Palagan Hyatt,1150000000.0,3.0,2.0,1.0,105.0,160.0,"Rumah, Siap Huni, Dekat Sekolah",Yakob property GT,2025-04-05 15:39:32.490474,"Ngaglik, Sleman",/properti/sleman/hos16288676/,Ngaglik,Sleman
RUMAH SUPER MURAH DEKAT KAMPUS UGM DAN UII DI JALAN KALIURANG KM 13,600000000.0,3.0,2.0,1.0,123.0,105.0,"Rumah, Dekat Sekolah, Dekat Landmark",Uut Benka Property Yogya,2025-03-29 15:39:32.490476,"Kaliurang, Sleman",/properti/sleman/hos16874466/,Kaliurang,Sleman
"Dijual Rumah Minimalis Modern, One Gate System Di Kawasan Maguwoharjo",1640000000.0,3.0,2.0,2.0,111.0,90.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan",Mey Wastu,2025-03-29 15:39:32.490477,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos17930390/,Maguwoharjo,Yogyakarta
Rumah Cantik Dan Mewah Dijual Di Dekat Stadion Maguwoharjo,1640000000.0,3.0,2.0,2.0,111.0,90.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan, Dekat Tempat Wisata",Mey Wastu,2025-03-29 15:39:32.490478,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos17930375/,Maguwoharjo,Yogyakarta
RUMAH DUA LANTAI FULL FURNISHED SELANGKAH KE BANDARA ADI SUCIPTO JOGJA,1200000000.0,4.0,2.0,0.0,101.0,95.0,"Rumah, Full Furnished, Siap Huni, Dekat Akses Transportasi",HESTI TYPE,2025-03-29 15:39:32.490481,"Kalasan, Sleman",/properti/sleman/hos17726158/,Kalasan,Sleman
Rumah Minimalis Elegan One Gate System Legalitas SHM Strategis Dekat Ringroad Umy,390000000.0,2.0,1.0,1.0,91.0,45.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",Paul Borneo,2025-03-29 15:39:32.490482,"Kasihan, Bantul",/properti/bantul/hos17929836/,Kasihan,Bantul
Rumah di Jogja Senyaman Villa 6 Km Ke Malioboro Dalam Cluster,600000000.0,2.0,1.0,1.0,81.0,40.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan",Andika AHP,2025-03-29 15:39:32.490485,"Gamping, Sleman",/properti/sleman/hos17929513/,Gamping,Sleman
Rumah di Jogja Ada Pos Security Dekat Pasar Gamping Serasa Villa,614000000.0,2.0,1.0,1.0,77.0,40.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan",Andika AHP,2025-03-29 15:39:32.490486,"Gamping, Sleman",/properti/sleman/hos17929511/,Gamping,Sleman
Rumah di Sleman Ada Pos Security Jalan Wates Km 6 Nuansa Villa,610000000.0,2.0,1.0,1.0,89.0,40.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan",Andika AHP,2025-03-29 15:39:32.490487,"Gamping, Sleman",/properti/sleman/hos17929508/,Gamping,Sleman
Rumah Murah Sleman Ada Pos Security 6 Km Ke Malioboro Scandinavian,571000000.0,2.0,1.0,1.0,79.0,40.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan",Tony AHP,2025-03-29 15:39:32.490490,"Gamping, Sleman",/properti/sleman/hos17929469/,Gamping,Sleman
Rumah di Jogja Serasa Villa + Taman Bermain Ambarketawang Gamping,580000000.0,2.0,1.0,1.0,81.0,40.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan",Tony AHP,2025-03-29 15:39:32.490491,"Gamping, Sleman",/properti/sleman/hos17929464/,Gamping,Sleman
Dijual Rumah Strategis Dan Nyaman Dekat Jl Magelang Yogyakarta,495000000.0,2.0,1.0,1.0,112.0,36.0,"Rumah, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan, Dekat Tempat Ibadah",Wahyuasih Dwi Retnowati,2025-03-29 15:39:32.490494,"Sleman, Sleman",/properti/sleman/hos17929357/,Sleman,Sleman
Temukan Rumah Baru di Kulon Progo Harga 200 Jutaan,250000000.0,2.0,1.0,1.0,71.0,36.0,Rumah,Frans Soelistijo,2025-03-29 15:39:32.490498,"Pengasih, Kulon Progo",/properti/kulon-progo/hos17929205/,Pengasih,Kulon Progo
Dijual Hunian Cantik Kekinian Desain Moderen Di Selatan Jl Godean,450000000.0,2.0,1.0,1.0,82.0,50.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Tempat Ibadah",DINA,2025-03-29 15:39:32.490499,"Sleman, Sleman",/properti/sleman/hos17929196/,Sleman,Sleman
Rumah Dalam Perum Dekat Sindu Kusuma Edupark,1600000000.0,3.0,3.0,1.0,147.0,110.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan",Rachma Fadilla,2025-03-29 15:39:32.490505,"Tegalrejo, Yogyakarta",/properti/yogyakarta/hos17929114/,Tegalrejo,Yogyakarta
Luxury Home Bonus Kanopi Cor Berbah Sleman Dekat Ke Ambarrukmo,1360000000.0,3.0,2.0,2.0,125.0,100.0,"Rumah, Dekat Akses Transportasi, Dekat Tempat Wisata",DKirana Maison,2025-03-29 15:39:32.490507,"Berbah, Sleman",/properti/sleman/hos17929108/,Berbah,Sleman
Luxury Home 50m Ke Jalan Utama American Style Berbah Jogja,1380000000.0,3.0,2.0,2.0,107.0,100.0,"Rumah, Dekat Akses Transportasi, Dekat Tempat Wisata",DKirana Maison,2025-03-29 15:39:32.490508,"Berbah, Sleman",/properti/sleman/hos17929106/,Berbah,Sleman
Rumah Kolam Renang Bonus Kanopi Cor Berbah Jogja Dekat Ke Ambarrukmo,1350000000.0,3.0,2.0,2.0,103.0,100.0,"Rumah, Dekat Akses Transportasi, Dekat Tempat Wisata",DKirana Maison,2025-03-29 15:39:32.490509,"Berbah, Sleman",/properti/sleman/hos17929104/,Berbah,Sleman
Luxury Home Jl Jogja Solo Classic Modern Dekat Ke Ambarrukmo,1480000000.0,3.0,2.0,2.0,125.0,100.0,"Rumah, Dekat Akses Transportasi, Dekat Tempat Wisata",DKirana Maison,2025-03-29 15:39:32.490511,"Berbah, Sleman",/properti/sleman/hos17929099/,Berbah,Sleman
Rumah Kolam Renang View Sawah Berbah Sleman Selatan Aau,1870000000.0,3.0,3.0,2.0,150.0,110.0,"Rumah, Dekat Akses Transportasi, Dekat Tempat Wisata",DKirana Maison,2025-03-29 15:39:32.490512,"Berbah, Sleman",/properti/sleman/hos17929098/,Berbah,Sleman
RUMAH DUA LANTAI SIAP HUNI DI ZONA CANDI PRAMBANAN,800000000.0,4.0,2.0,0.0,89.0,140.0,"Rumah, Siap Huni, Dekat Fasilitas Kesehatan, Dekat Tempat Wisata",HESTI TYPE,2025-03-29 15:39:32.490516,"Prambanan, Sleman",/properti/sleman/hos15913895/,Prambanan,Sleman
Cluster Rumah di Jakal Km 13 Siap Huni Bonus Ac Dan Water Heater,2200000000.0,4.0,3.0,1.0,200.0,175.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Landmark",Victor Viva,2025-03-29 15:39:32.490517,"Ngaglik, Sleman",/properti/sleman/hos17928993/,Ngaglik,Sleman
Rumah di Jogja Dekat Citragrand Gamping Plus Kolam Renang,2700000000.0,4.0,3.0,2.0,182.0,135.0,"Rumah, Dekat Sekolah",yulia mustika,2025-03-29 15:39:32.490519,"Gamping, Sleman",/properti/sleman/hos17928655/,Gamping,Sleman
Rumah Di Sleman 200 M Dari Jalan Wates Lingkungan Perumahan,2740000000.0,4.0,3.0,2.0,187.0,135.0,"Rumah, Dekat Sekolah",yulia mustika,2025-03-29 15:39:32.490520,"Gamping, Sleman",/properti/sleman/hos17928638/,Gamping,Sleman
Rumah Di Sleman Lingkungan Perumahan,2700000000.0,4.0,3.0,2.0,182.0,135.0,"Rumah, Dekat Sekolah",yulia mustika,2025-03-29 15:39:32.490521,"Gamping, Sleman",/properti/sleman/hos17928637/,Gamping,Sleman
Rumah di Jogja Seberang Waterpark Citragrand Akses Lebar Jalan Aspal,2740000000.0,4.0,3.0,2.0,187.0,135.0,"Rumah, Dekat Sekolah",yulia mustika,2025-03-29 15:39:32.490522,"Gamping, Sleman",/properti/sleman/hos17928632/,Gamping,Sleman
Rumah Modern Lokasi Terbaik Dekat Stadion Maguwoharjo,720000000.0,3.0,1.0,2.0,120.0,50.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Rida Property,2025-04-06 15:39:32.490524,"Sleman, Sleman",/properti/sleman/hos17928421/,Sleman,Sleman
Baru Rumah Murah Berkualitas di Murangan Sleman,585000000.0,3.0,1.0,1.0,112.0,50.0,Rumah,Hanan,2025-03-29 15:39:32.490525,"Mlati, Sleman",/properti/sleman/hos17928418/,Mlati,Sleman
Rumah Strategis Dekat Jl Magelang Yogyakarta Disleman Yogyakarta,541000000.0,2.0,1.0,1.0,120.0,36.0,"Rumah, Bebas Banjir",DINA,2025-03-29 15:39:32.490526,"Sleman, Yogyakarta",/properti/yogyakarta/hos17928316/,Sleman,Yogyakarta
"Dijual Rumah Cantik Minimalis Moderen, Bangunan Baru Lokasi Area Mantrijeron Gedongkiwo KODYA",620000000.0,3.0,1.0,0.0,104.0,104.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Tempat Wisata",Intan Nur aina,2025-03-29 15:39:32.490527,"Mantrijeron, Yogyakarta",/properti/yogyakarta/hos17928301/,Mantrijeron,Yogyakarta
Dijual Rumah Cantik Bagus Dalam Cluster Perumahan LOKASI Barat Patang Puluhan,880000000.0,3.0,2.0,0.0,115.0,115.0,"Rumah, Dekat Sekolah",Intan Nur aina,2025-03-29 15:39:32.490530,"Wirobrajan, Yogyakarta",/properti/yogyakarta/hos17928286/,Wirobrajan,Yogyakarta
"Dijual Rumah Cantik Konsep Homestay Tepi Jalan Aspal, Lokasi Barat Prawirotaman",1100000000.0,3.0,2.0,0.0,203.0,203.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Tempat Ibadah",Intan Nur aina,2025-03-29 15:39:32.490531,"Mantrijeron, Yogyakarta",/properti/yogyakarta/hos17928266/,Mantrijeron,Yogyakarta
Dijual Rumah Cantik Siap Huni Super Murah 370 Juta,370000000.0,2.0,1.0,0.0,70.0,70.0,"Rumah, Siap Huni, Dekat Sekolah",Intan Nur aina,2025-03-29 15:39:32.490533,"Kasihan, Bantul",/properti/bantul/hos17928208/,Kasihan,Bantul
Rumah Sleman Selangkah Ke Waterpark Citragrand Include Private Pool,2900000000.0,4.0,3.0,2.0,213.0,135.0,"Rumah, Dekat Sekolah",yulia mustika,2025-03-29 15:39:32.490534,"Gamping, Sleman",/properti/sleman/hos17928195/,Gamping,Sleman
"Jual Rumah Di Jogja Dekat Stadion Maguwoharjo, Siap Huni 900JTan",999000000.0,3.0,3.0,1.0,103.0,100.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Fasilitas Kesehatan",DINA,2025-03-29 15:39:32.490535,"Depok, Sleman",/properti/sleman/hos17928183/,Depok,Sleman
Hunian Terbaik Dengan Harga Terbaik di Utara Prambanan,235000000.0,2.0,1.0,1.0,73.0,30.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah",Hanan,2025-03-29 15:39:32.490539,"Prambanan, Sleman",/properti/sleman/hos17928128/,Prambanan,Sleman
Rumah Bagus Terawat di Keldongkiron Yogyakarta Gmk02988,1400000000.0,4.0,2.0,2.0,149.0,249.0,"Rumah, Dekat Sekolah",Aster Soesilowati,2025-03-29 15:39:32.490541,"Mantrijeron, Yogyakarta",/properti/yogyakarta/hos17928057/,Mantrijeron,Yogyakarta
Rumah Baru Siap Bangun Dekat Kampus Upn Dan Stadion Maguwoharjo,720000000.0,3.0,1.0,2.0,120.0,50.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Rida Property,2025-04-06 15:39:32.490542,"Sleman, Sleman",/properti/sleman/hos17928008/,Sleman,Sleman
"Rumah American Style di Prambanan Hunian Asri Dan Investasi Cerdas, 200 Jt an",235000000.0,2.0,1.0,1.0,73.0,30.0,"Rumah, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan, Dekat Tempat Ibadah",Novi,2025-03-29 15:39:32.490543,"Prambanan, Sleman",/properti/sleman/hos17927978/,Prambanan,Sleman
Rumah Minimalis Murah di Berbah 400 Jt An Diutara Jl Wonosari Jogja,460000000.0,3.0,1.0,1.0,80.0,50.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",Kurnia,2025-03-29 15:39:32.490544,"Umbulharjo, Yogyakarta",/properti/yogyakarta/hos17927850/,Umbulharjo,Yogyakarta
Dijual Murah Rumah Tanah Luas Di Prambanan Dekat Jalan Jogja Solo,1700000000.0,4.0,3.0,0.0,714.0,185.0,"Rumah, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan, Dekat Sekolah",HAGI WASTU,2025-03-29 15:39:32.490546,"Prambanan, Sleman",/properti/sleman/hos17544159/,Prambanan,Sleman
RUMAH MURAH SIAP HUNI DEKAT RSUD PRAMBANAN FREE KANOPI & PAGAR,395000000.0,2.0,1.0,1.0,75.0,45.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Tempat Wisata",HAGI WASTU,2025-03-29 15:39:32.490547,"Prambanan, Sleman",/properti/sleman/hos17757174/,Prambanan,Sleman
"Rumah Siap Huni, 4 Kamar Tidur, Dekat Candi Sambisari Kalasan",725000000.0,4.0,2.0,1.0,140.0,100.0,"Rumah, Siap Huni, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan",HAGI WASTU,2025-03-29 15:39:32.490548,"Kalasan, Sleman",/properti/sleman/hos17899730/,Kalasan,Sleman
Rumah 2 Lantai Harga 900JUTAAN Dekat Pasar Jangkang Sleman,975000000.0,4.0,3.0,2.0,107.0,105.0,"Rumah, Siap Huni, Dekat Sekolah",Arlis Wastu,2025-03-29 15:39:32.490550,"Ngemplak, Sleman",/properti/sleman/hos17927615/,Ngemplak,Sleman
Hunian Nyaman SHM Ready di Utara Sd Model,720000000.0,3.0,1.0,2.0,120.0,50.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Rida Property,2025-04-06 15:39:32.490552,"Sleman, Sleman",/properti/sleman/hos17927584/,Sleman,Sleman
Rumah Cantik Lokasi Stategis Super Murah di Sleman,400000000.0,2.0,1.0,2.0,92.0,40.0,"Rumah, Siap Huni, Dekat Sekolah",Eka Bangkit Perkasa,2025-03-29 15:39:32.490553,"Moyudan, Sleman",/properti/sleman/hos17927493/,Moyudan,Sleman
Rumah Minimalis Modern Smarthome Banyak Promo Dapatkan Segera,270000000.0,2.0,1.0,1.0,63.0,30.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah, Dekat Fasilitas Kesehatan",Eka Bangkit Perkasa,2025-03-29 15:39:32.490555,"Sedayu, Bantul",/properti/bantul/hos17927407/,Sedayu,Bantul
Rumah dekat RS PKU Muhammadiyah di Bantul Kota Proses Bangun,450000000.0,2.0,1.0,1.0,80.0,45.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan, Dekat Tempat Wisata",hamdan nugroho,2025-03-29 15:39:32.490556,"Bantul, Bantul",/properti/bantul/hos17703794/,Bantul,Bantul
Rumah dekat Kampus UAD di Jl Imogiri Timur KM 10 Jetis Proses Bangun,669000000.0,3.0,1.0,2.0,153.0,60.0,"Rumah, Dekat Sekolah",hamdan nugroho,2025-03-29 15:39:32.490557,"Jetis, Bantul",/properti/bantul/hos17678566/,Jetis,Bantul
Rumah Baru Dalam Cluster di JL Magelang Km 10 Dekat Sleman City Hall Luas Tanah :,650000000.0,3.0,1.0,0.0,100.0,70.0,"Rumah, Siap Huni, Dekat Landmark",Muhlisin panoramicland,2025-03-29 15:39:32.490559,"Sleman, Sleman",/properti/sleman/hos17846913/,Sleman,Sleman
Rumah Baru Dalam Cluster Di Jalan Kaliurang Km 13 Sukoharjo Dekat Uii,144000000000.0,3.0,2.0,1.0,161.0,90.0,"Rumah, Dekat Sekolah, Dekat Landmark",Muhlisin panoramicland,2025-03-29 15:39:32.490560,"Ngaglik, Sleman",/properti/sleman/hos17914293/,Ngaglik,Sleman
Rumah Murah Siap Huni Di Ngaglik Sleman 2 Lantai,799000000.0,3.0,2.0,2.0,98.0,90.0,"Rumah, Siap Huni, Bebas Banjir, Dekat Sekolah",HAGI WASTU,2025-03-29 15:39:32.490561,"Ngaglik, Sleman",/properti/sleman/hos17396922/,Ngaglik,Sleman
Rumah murah dekat bandara adisucipto dekat jl wonosari,450000000.0,2.0,1.0,1.0,85.0,48.0,"Rumah, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan",elin nur Merdiasari,2025-03-29 15:39:32.490564,"Berbah, Sleman",/properti/sleman/hos17192313/,Berbah,Sleman
Rumah Dalam perumahan 7 menit ke Umy 15 menit ke pusat kota jogja,470000000.0,2.0,1.0,1.0,60.0,92.0,"Rumah, Siap Huni, Dekat Sekolah",elin nur Merdiasari,2025-03-29 15:39:32.490565,"Kasihan, Bantul",/properti/bantul/hos17253386/,Kasihan,Bantul
Rumah Baru Dalam Perumahan dekat Ambarukmo Plaza di Purwomartani,774000000.0,3.0,2.0,1.0,107.0,81.0,"Rumah, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Tempat Wisata",elin nur Merdiasari,2025-03-29 15:39:32.490566,"Depok, Sleman",/properti/sleman/hos17651474/,Depok,Sleman
Rumah Legaa Strategis dekat Amplaz di Jl tajem,775000000.0,3.0,2.0,1.0,145.0,80.0,"Rumah, Siap Huni",elin nur Merdiasari,2025-03-29 15:39:32.490568,"Kalasan, Sleman",/properti/sleman/hos17066698/,Kalasan,Sleman
"Rumah Cantik 2 Lt di Sambiroto Hunian Idaman Milenial, Hanya 800 Jutaan",840000000.0,3.0,2.0,1.0,91.0,90.0,"Rumah, Dekat Tempat Ibadah",Novi,2025-03-29 15:39:32.490569,"Purwomartani, Yogyakarta",/properti/yogyakarta/hos17927356/,Purwomartani,Yogyakarta
RUMAH CANTIK DEKAT STADION MAGUWOHARJO SLEMAN,850000000.0,3.0,2.0,0.0,107.0,90.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan, Dekat Tempat Wisata",elin nur Merdiasari,2025-03-29 15:39:32.490570,"Sleman, Sleman",/properti/sleman/hos17142194/,Sleman,Sleman
"Habiskan Promo Dp Ringan, Rumah Murah Tipe 36 Di Seyegan",330000000.0,2.0,1.0,1.0,60.0,36.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Rozaq Wastu,2025-03-29 15:39:32.490572,"Seyegan, Sleman",/properti/sleman/hos17927245/,Seyegan,Sleman
