title,price,bedroom,bathroom,carport,LT,LB,badges,agent,updated,location,link,kecamatan,kabupaten_kota
Scandinavian Cantik Rumah Baru Strategis Dekat Ke Pasar Cebongan,895000000.0,3.0,2.0,1.0,112.0,65.0,"Rumah, Full Furnished, Siap Huni, Dekat Pusat Perbelanjaan",Novika Novie,2025-04-05 15:39:32.508292,"Cebongan, Sleman",/properti/sleman/hos17997817/,Cebongan,Sleman
Rumah Siap Huni 3 Kamar 800 Jt an di Timur Babarsari Jogja,825000000.0,3.0,2.0,1.0,99.0,66.0,"Rumah, Siap Huni, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan",Kurnia,2025-04-05 15:39:32.508332,"Depok, Sleman",/properti/sleman/hos17996602/,Depok,Sleman
Rumah Jogja 2 Lantai Villa Dekat Uii Lt 150 M2 SHM Imb Furnished,1950000000.0,3.0,3.0,1.0,150.0,170.0,"Rumah, Full Furnished, Dekat Sekolah, Dekat Landmark",caricari jogja,2025-04-12 09:39:32.508370,"Ngaglik, Sleman",/properti/sleman/hos17200174/,Ngaglik,Sleman
"Dijual Rumah Baru Siap Huni, Desain Mewah Elegan, Dekat Beberapa Kampus di Yogyakarta",1890000000.0,3.0,3.0,2.0,122.0,130.0,"Rumah, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Sekolah",Maria,2025-04-05 15:39:32.508383,"Depok, Sleman",/properti/sleman/hos17954098/,Depok,Sleman
Miliki Hunian Tingkat Daerah Premium Condong Catur,825000000.0,3.0,2.0,1.0,100.0,90.0,"Rumah, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Sekolah",Yakob property GT,2025-04-05 15:39:32.508393,"Depok, Sleman",/properti/sleman/hos17995363/,Depok,Sleman
Rumah Dijual Bantul SHM + Imb Dekat Kampus Umy,1890000000.0,3.0,3.0,2.0,150.0,110.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah, Dekat Tempat Wisata",Rudi Haryono,2025-04-05 15:39:32.508400,"Berbah, Sleman",/properti/sleman/hos17995302/,Berbah,Sleman
Rumah Moderen Nyaman di Jogja Barat,550000000.0,3.0,1.0,1.0,124.0,58.0,"Rumah, Dekat Sekolah",Hanan,2025-04-05 15:39:32.508433,"Sleman, Sleman",/properti/sleman/hos17994070/,Sleman,Sleman
Jual Rumah Di Jogja Utara Suasana Asri Harga Mulai 500JTan Tanah Luas,541000000.0,2.0,1.0,1.0,120.0,36.0,"Rumah, Dekat Tempat Ibadah",DINA,2025-04-05 15:39:32.508459,"Sleman, Sleman",/properti/sleman/hos17993270/,Sleman,Sleman
Rumah dalam Perumahan GTA Gitogati,550000000.0,2.0,1.0,1.0,87.0,60.0,"Rumah, Dekat Sekolah, Dekat Tempat Ibadah",Jogjarumahcom yogyakarta,2025-04-05 15:39:32.508468,"Ngaglik, Sleman",/properti/sleman/hos17993147/,Ngaglik,Sleman
Rumah Siap Huni Dalam Perumahan di Condongcatur Depok Sleman,1900000000.0,4.0,4.0,1.0,158.0,120.0,"Rumah, Siap Huni, Dekat Sekolah",Dyah Okta,2025-03-29 15:39:32.508507,"Condong Catur, Sleman",/properti/sleman/hos17939790/,Condong Catur,Sleman
Rumah Siap Huni di Utara Upn Condongcatur Depok Sleman,1850000000.0,5.0,3.0,2.0,122.0,180.0,"Rumah, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Sekolah",Dyah Okta,2025-03-29 15:39:32.508509,"Condong Catur, Sleman",/properti/sleman/hos17939776/,Condong Catur,Sleman
Jual Rumah Di Jongke Sleman,1900000000.0,3.0,2.0,1.0,136.0,165.0,"Rumah, Dekat Sekolah",Andyanto kurniawan,2025-03-29 15:39:32.508513,"Mlati, Sleman",/properti/sleman/hos17939361/,Mlati,Sleman
"Rumah Proses Bangun Di Jalan Kaliurang Km 12,5",985000000.0,3.0,2.0,1.0,118.0,72.0,"Rumah, Dekat Sekolah, Dekat Landmark",Rumah Jogja Cantik,2025-03-29 15:39:32.508545,"Kaliurang, Sleman",/properti/sleman/hos17938328/,Kaliurang,Sleman
"Rumah Cantik 2 Lantai, Design Elegan Di Sleman Utara, Ngemplak",975000000.0,4.0,3.0,2.0,107.0,105.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah, Dekat Tempat Wisata",Missa Wastu,2025-03-29 15:39:32.508546,"Ngemplak, Sleman",/properti/sleman/hos17938249/,Ngemplak,Sleman
"Dijual Rumah Cantik Murah 800 Jutaan, Hanya 12 Menit Dari Uii",815000000.0,3.0,2.0,1.0,125.0,85.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Fasilitas Kesehatan",Missa Wastu,2025-03-29 15:39:32.508553,"Ngemplak, Sleman",/properti/sleman/hos17938149/,Ngemplak,Sleman
Dijual Rumah Minimalis Murah Dekat Kampus Uii Yogyakarta,810000000.0,3.0,2.0,1.0,127.0,85.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Fasilitas Kesehatan",Missa Wastu,2025-03-29 15:39:32.508554,"Ngemplak, Sleman",/properti/sleman/hos17938124/,Ngemplak,Sleman
Rumah Dalam Perumahan JL Kaliurang Km 7 Condongcatur Dekat UGM Lu,2200000000.0,3.0,3.0,0.0,154.0,200.0,"Rumah, Dekat Sekolah, Dekat Landmark",Muhlisin panoramicland,2025-03-29 15:39:32.508562,"Condong Catur, Sleman",/properti/sleman/hos15875664/,Condong Catur,Sleman
Rumah 2 Lantai Full Furnished Dekat Pakuwon Mall Jogja,1950000000.0,3.0,3.0,1.0,128.0,188.0,"Rumah, Full Furnished, Dekat Pusat Perbelanjaan, Dekat Sekolah",Arlis Wastu,2025-03-29 15:39:32.508563,"Depok, Sleman",/properti/sleman/hos17938021/,Depok,Sleman
Rumah 2 Lantai 2 Lantai Terbaru Dekat Sch Jogja,1850000000.0,5.0,4.0,1.0,164.0,190.0,"Rumah, Dekat Fasilitas Kesehatan",Arlis Wastu,2025-03-29 15:39:32.508575,"Mlati, Sleman",/properti/sleman/hos17937771/,Mlati,Sleman
30 Menit Dari Tugu Jogja,507000000.0,3.0,1.0,1.0,94.0,62.0,"Rumah, Full Furnished, Dekat Pusat Perbelanjaan, Dekat Fasilitas Kesehatan",Nurul,2025-03-29 15:39:32.508621,"Godean, Sleman",/properti/sleman/hos17936654/,Godean,Sleman
Rumah Modern Klasik Super Cantik Dan Mewah 2 Lantai Area Premium,2100000000.0,5.0,4.0,2.0,114.0,150.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan",umi susanti,2025-03-29 15:39:32.508624,"Ngaglik, Sleman",/properti/sleman/hos17936580/,Ngaglik,Sleman
Rumah di Jogja Ada Pos Security Dekat Kampus Umy Serasa Villa,600000000.0,2.0,1.0,1.0,81.0,40.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan",Rudi Haryono,2025-03-29 15:39:32.508632,"Gamping, Sleman",/properti/sleman/hos17936266/,Gamping,Sleman
Rumah Dijual Sleman Villa Sejuk Jalan Wates Km 6,614000000.0,2.0,1.0,1.0,77.0,40.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan",Rudi Haryono,2025-03-29 15:39:32.508634,"Gamping, Sleman",/properti/sleman/hos17936264/,Gamping,Sleman
Jual Rumah Sleman Nuansa Villa 6 Km Ke Malioboro + Taman Bermain,610000000.0,2.0,1.0,1.0,89.0,40.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan",Rudi Haryono,2025-03-29 15:39:32.508635,"Gamping, Sleman",/properti/sleman/hos17936235/,Gamping,Sleman
Rumah di Jogja Dalam Cluster 6 Km Ke Malioboro,571000000.0,2.0,1.0,1.0,79.0,40.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan",Rudi Haryono,2025-03-29 15:39:32.508636,"Gamping, Sleman",/properti/sleman/hos17936222/,Gamping,Sleman
Rumah di Jogja Villa Sejuk + Taman Bermain Dekat Kampus Umy,580000000.0,2.0,1.0,1.0,81.0,40.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan",Rudi Haryono,2025-03-29 15:39:32.508637,"Gamping, Sleman",/properti/sleman/hos17936217/,Gamping,Sleman
Desain Mewah Rumah Minimalis Modern Dekat Uii Jalan Kaliurang,890000000.0,3.0,2.0,1.0,106.0,75.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan, Dekat Tempat Wisata",Novika Novie,2025-03-29 15:39:32.508653,"Ngaglik, Sleman",/properti/sleman/hos17935669/,Ngaglik,Sleman
"Rumah di Jl Margomulyo Dekat Demak Ijo, Sleman",810000000.0,3.0,2.0,1.0,106.0,106.0,"Rumah, Siap Huni",Adha Maulana,2025-03-29 15:39:32.508658,"Godean, Sleman",/properti/sleman/hos17121367/,Godean,Sleman
Rumah Minimalis Modern di Ngaglik Dekat Pasar Jangkang,985000000.0,3.0,2.0,1.0,114.0,72.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan",Lina Core,2025-03-29 15:39:32.508670,"Ngaglik, Sleman",/properti/sleman/hos17935061/,Ngaglik,Sleman
Hanya 2 Unit Rumah Modern Artistik di Sleman Utara,985000000.0,3.0,2.0,1.0,114.0,72.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan, Dekat Landmark",Siska Core,2025-03-29 15:39:32.508672,"Ngaglik, Sleman",/properti/sleman/hos17935026/,Ngaglik,Sleman
Jual Rumah Minimalis Siap Huni Type 70 102 Dekat Kampus Uii Jogja,890000000.0,3.0,2.0,1.0,102.0,70.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Fasilitas Kesehatan",Dika Heiwa Property,2025-03-29 15:39:32.508674,"Ngaglik, Sleman",/properti/sleman/hos17935131/,Ngaglik,Sleman
"Rumah Idaman 2 Lantai, Siap Huni di Ngaglik,sleman",799000000.0,3.0,2.0,2.0,98.0,90.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Tempat Wisata",Bintang Octaviano Wastu,2025-03-29 15:39:32.508684,"Ngaglik, Sleman",/properti/sleman/hos17934837/,Ngaglik,Sleman
Luxury Home Berbah Jogja Classic Modern Dekat Adisutjipto,1870000000.0,3.0,3.0,2.0,150.0,110.0,"Rumah, Dekat Akses Transportasi, Dekat Tempat Wisata",Mia,2025-03-29 15:39:32.508714,"Berbah, Sleman",/properti/sleman/hos17933511/,Berbah,Sleman
7 Unit Rumah Skandinavian Belakang Rs At turots Seyegan Sleman,502000000.0,3.0,1.0,1.0,92.0,60.0,"Rumah, Full Furnished, Dekat Pusat Perbelanjaan, Dekat Fasilitas Kesehatan",Nurul,2025-03-29 15:39:32.508716,"Seyegan, Sleman",/properti/sleman/hos17933451/,Seyegan,Sleman
Rumah Murah Di Kawasan Strategis Dekat Candi Prambanan,625000000.0,3.0,2.0,1.0,81.0,50.0,"Rumah, Dekat Tempat Ibadah",Yunna ciptanugraha,2025-03-29 15:39:32.508717,"Kalasan, Sleman",/properti/sleman/hos17933450/,Kalasan,Sleman
Rumah Baru Dalam Perumahan di Maguwoharjo Dekat UPN,2200000000.0,4.0,4.0,2.0,120.0,150.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",Muhlisin panoramicland,2025-03-29 15:39:32.508759,"Ngemplak, Sleman",/properti/sleman/hos13949217/,Ngemplak,Sleman
Rumah Mewah Dekat Rs Pku Gamping di Sidokarto Godean Siap Huni,625000000.0,3.0,1.0,1.0,100.0,60.0,"Rumah, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Sekolah",hamdan nugroho,2025-03-29 15:39:32.508767,"Godean, Sleman",/properti/sleman/hos17282453/,Godean,Sleman
"Rumah Furnish Dekat Jl. Palagan Km.7 Ngaglik, Sleman",2000000000.0,3.0,3.0,1.0,142.0,200.0,"Rumah, Full Furnished, Dekat Pusat Perbelanjaan, Dekat Sekolah",Eni Soewarno,2025-03-29 15:39:32.508780,"Ngaglik, Sleman",/properti/sleman/hos17931288/,Ngaglik,Sleman
Rumah Baru Di Jl Palagan Km 10 Dekat Sleman City Hall,1700000000.0,3.0,3.0,1.0,139.0,180.0,"Rumah, Dekat Sekolah",Muhlisin panoramicland,2025-03-29 15:39:32.508782,"Ngaglik, Sleman",/properti/sleman/hos17923501/,Ngaglik,Sleman
Dijual Rumah Siap Huni 2 Lantai Dekat Sleman City Hall Jogja,1950000000.0,3.0,2.0,1.0,126.0,120.0,"Rumah, Full Furnished, Siap Huni, Dekat Sekolah",Missa Wastu,2025-03-22 15:39:32.508810,"Ngaglik, Sleman",/properti/sleman/hos17882667/,Ngaglik,Sleman
Rumah Furnish Murah Dlm Cluster Lingkungan Nyaman Lokasi Dekat Rs Ugm,1990000000.0,3.0,3.0,1.0,150.0,100.0,"Rumah, Full Furnished, Dekat Sekolah, Dekat Fasilitas Kesehatan",Faza Jogja ID Property,2025-03-22 15:39:32.508829,"Gamping, Sleman",/properti/sleman/hos17881836/,Gamping,Sleman
Rumah Murah Dalam Mini Cluster 500 Jutaan SHM Di Jalan Magelang,575000000.0,3.0,1.0,1.0,100.0,70.0,"Rumah, Dekat Sekolah",Novika Novie,2025-03-22 15:39:32.508911,"Sleman, Sleman",/properti/sleman/hos17878899/,Sleman,Sleman
Rumah Murah Di Jogja Dalam Perumahan Tengah Kota Dalam Perumahan,1850000000.0,4.0,3.0,1.0,164.0,190.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Fasilitas Kesehatan",Adi Sugeng Purnama Wastu,2025-03-22 15:39:32.508921,"Mlati, Sleman",/properti/sleman/hos17878757/,Mlati,Sleman
30 Menit Dari Tugu Jogjakarta,509000000.0,3.0,1.0,1.0,94.0,60.0,"Rumah, Subsidi, Full Furnished, Dekat Pusat Perbelanjaan",Nurul,2025-03-22 15:39:32.508936,"Seyegan, Sleman",/properti/sleman/hos17877691/,Seyegan,Sleman
"Dijual Rumah Cluster, 5 Menit Kampus Uii Jakal, Siap Huni",2200000000.0,4.0,3.0,1.0,200.0,175.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Landmark",Victor Viva,2025-03-22 15:39:32.508960,"Ngaglik, Sleman",/properti/sleman/hos17876667/,Ngaglik,Sleman
Bisa Pilih Bonus Motor Emas Batangan Furniture Diskon Harga,504000000.0,3.0,1.0,1.0,93.0,60.0,"Rumah, Subsidi",Nurul,2025-03-22 15:39:32.508962,"Seyegan, Sleman",/properti/sleman/hos17876650/,Seyegan,Sleman
Proses Bangun 5 6 Bulan,508000000.0,3.0,1.0,1.0,95.0,60.0,Rumah,Nurul,2025-03-22 15:39:32.508964,"Gamping, Sleman",/properti/sleman/hos17876425/,Gamping,Sleman
Bonus Emas Batangan 17 Gram,505000000.0,3.0,1.0,1.0,92.0,60.0,Rumah,Nurul,2025-03-22 15:39:32.508967,"Godean, Sleman",/properti/sleman/hos17876369/,Godean,Sleman
Rumah 2 Lantai Full Furnished Dekat Maguwoharjo,1700000000.0,3.0,3.0,2.0,125.0,113.0,"Rumah, Full Furnished, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan",Salva Wastu,2025-03-22 15:39:32.508975,"Purwomartani , Sleman",/properti/sleman/hos17876259/,Purwomartani,Sleman
RUMAH KLASIK MODERN,2100000000.0,5.0,5.0,0.0,114.0,150.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan",HESTI (RZFY),2025-03-22 15:39:32.508977,"Depok, Sleman",/properti/sleman/hos17876184/,Depok,Sleman
RUMAH CANTIK 2 LANTAI,1900000000.0,3.0,2.0,0.0,136.0,165.0,"Rumah, Dekat Sekolah",HESTI (RZFY),2025-03-22 15:39:32.508986,"Mlati, Sleman",/properti/sleman/hos17876165/,Mlati,Sleman
Semi Furnish; Rumah Modern di Jl Damai Dijual Murah,1800000000.0,4.0,4.0,1.0,155.0,212.0,"Rumah, Full Furnished, Dekat Sekolah",Victor Viva,2025-03-22 15:39:32.509000,"Ngaglik, Sleman",/properti/sleman/hos17793192/,Ngaglik,Sleman
7 Menit Dari Kampus Uii Rumah 2 Lantai Siap Huni di Sleman,799000000.0,3.0,3.0,1.0,95.0,90.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Landmark",Siska Core,2025-03-22 15:39:32.509006,"Ngaglik, Sleman",/properti/sleman/hos17867779/,Ngaglik,Sleman
Rumah Cantik Modern di Sleman Dekat Lotte Mart,879000000.0,3.0,2.0,1.0,110.0,60.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Siska Core,2025-03-22 15:39:32.509007,"Purwomartani , Sleman",/properti/sleman/hos17875497/,Purwomartani,Sleman
Hunian Full Furnish Dekat Bayeman Permai Di Jln Wates,1000000000.0,3.0,2.0,1.0,128.0,90.0,"Rumah, Full Furnished, Siap Huni, Dekat Sekolah",Yakob property GT,2025-03-22 15:39:32.509025,"Gamping, Sleman",/properti/sleman/hos16277723/,Gamping,Sleman
"Rumah SHM Di Purwomartani, Siap Bangun Dekat Ringroad Maguwo",891000000.0,3.0,2.0,1.0,110.0,66.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Bintang Octaviano Wastu,2025-03-22 15:39:32.509075,"Purwomartani , Sleman",/properti/sleman/hos17874097/,Purwomartani,Sleman
RUMAH BESAR HOOK HARGA MIRING CLUSTER DEKAT PASAR JANGKANG,825000000.0,3.0,2.0,1.0,136.0,90.0,"Rumah, Dekat Sekolah, Dekat Landmark",Rumah Jogja Jogja,2025-03-13 15:39:32.509116,"Ngemplak, Sleman",/properti/sleman/hos17815752/,Ngemplak,Sleman
rumah dua lantai termurah di barat uii jakal atau barat jl palagan km 14,535000000.0,3.0,1.0,0.0,116.0,53.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Landmark",Maz zakat group,2025-03-13 15:39:32.509143,"Pakem, Sleman",/properti/sleman/hos17814823/,Pakem,Sleman
"PERUMAHAN CANTIK DI PINGGIR JALAN KALIURANG, JOGJA",2000000000.0,4.0,3.0,2.0,155.0,138.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Erfin Wastu,2025-03-13 15:39:32.509145,"Ngaglik, Sleman",/properti/sleman/hos17812383/,Ngaglik,Sleman
RUMAH SIAP HUNI HARGA MURAH DI JALAN KALIURANG KM 10 JOGJA,1950000000.0,3.0,2.0,1.0,126.0,120.0,"Rumah, Full Furnished, Siap Huni, Dekat Pusat Perbelanjaan",Erfin Wastu,2025-03-13 15:39:32.509146,"Ngaglik, Sleman",/properti/sleman/hos17812190/,Ngaglik,Sleman
Rumah di Jogja Villa Sejuk Ambarketawang Gamping Ada Pos Security,566000000.0,2.0,1.0,1.0,77.0,40.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan",Andika AHP,2025-03-13 15:39:32.509156,"Gamping, Sleman",/properti/sleman/hos17814610/,Gamping,Sleman
Rumah di Sleman Nuansa Villa 6 Km Ke Malioboro Dalam Cluster,563000000.0,2.0,1.0,1.0,76.0,40.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan",Andika AHP,2025-03-13 15:39:32.509157,"Gamping, Sleman",/properti/sleman/hos17814604/,Gamping,Sleman
Rumah di Jogja Senyaman Villa One Gate System Dekat Kampus UMY,571000000.0,2.0,1.0,1.0,79.0,40.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan",Andika AHP,2025-03-13 15:39:32.509158,"Gamping, Sleman",/properti/sleman/hos17814600/,Gamping,Sleman
Rumah di Jogja Dalam Cluster Scandinavian Jalan Wates Km 6,580000000.0,2.0,1.0,1.0,81.0,40.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan",Andika AHP,2025-03-13 15:39:32.509159,"Gamping, Sleman",/properti/sleman/hos17814598/,Gamping,Sleman
Proses Bangun Rumah Elegan Srategis Dekat UGM Jalan Kaliurang,1820000000.0,4.0,3.0,2.0,122.0,130.0,"Rumah, Dekat Sekolah, Dekat Landmark",Novika Novie,2025-03-13 15:39:32.509175,"Ngaglik, Sleman",/properti/sleman/hos17814021/,Ngaglik,Sleman
PROMO KEMERDEKAAN BONUS EMAS BATANGAN 17 GRAM,513000000.0,3.0,1.0,1.0,93.0,62.0,"Rumah, Subsidi",Nurul,2025-03-13 15:39:32.509186,"Godean, Sleman",/properti/sleman/hos17813915/,Godean,Sleman
Rumah Murah Sleman Dalam Cluster Scandinavian Dekat Pasar Gamping,591000000.0,2.0,1.0,1.0,82.0,40.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan",Nano Jayantaka,2025-04-08 15:39:32.509187,"Sleman, Sleman",/properti/sleman/hos17813893/,Sleman,Sleman
Jual Rumah Sleman Dekat Pasar Gamping Dalam Cluster Scandinavian,610000000.0,2.0,1.0,1.0,89.0,40.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan",Nano Jayantaka,2025-03-13 15:39:32.509188,"Sleman, Sleman",/properti/sleman/hos17813890/,Sleman,Sleman
Rumah di Sleman + Taman Bermain Jalan Wates Km 6 Scandinavian,571000000.0,2.0,1.0,1.0,79.0,40.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan",Nano Jayantaka,2025-03-13 15:39:32.509190,"Sleman, Sleman",/properti/sleman/hos17813887/,Sleman,Sleman
"RUMAH SIAP HUNI, 6 MENIT DARI KIDS FUN JOGJA DI BERBAH",530000000.0,2.0,1.0,1.0,83.0,50.0,"Rumah, Siap Huni, Bebas Banjir, Dekat Sekolah",Andy Wastu,2025-03-13 15:39:32.509217,"Berbah, Sleman",/properti/sleman/hos17812664/,Berbah,Sleman
Rumah minimalis SHM di jl. Jambon SKE Mlati Sleman,875000000.0,3.0,2.0,1.0,118.0,85.0,Rumah,Muhammad Zidnuri,2025-03-13 15:39:32.509228,"Mlati, Sleman",/properti/sleman/hos17811804/,Mlati,Sleman
PROMO DISKON PULUHAN JUTA SISA 4 UNIT,511000000.0,3.0,1.0,1.0,92.0,61.0,"Rumah, Subsidi",Nurul,2025-03-13 15:39:32.509240,"Seyegan, Sleman",/properti/sleman/hos17811265/,Seyegan,Sleman
"SISA 1 UNIT RUMAH BARU SIAP HUNI 2 LANTAI DI MLATI, SLEMAN",1850000000.0,4.0,3.0,1.0,164.0,190.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Fasilitas Kesehatan",Isnan Wastu,2025-03-13 15:39:32.509248,"Mlati, Sleman",/properti/sleman/hos17810623/,Mlati,Sleman
RUMAH KEMBAR 4 UNIT CANTIK DESAIGN LIMASAN KEKINIAN DI PURWOMARTANI DEKAT BUDI MULIA TAJEM SLEMAN,550000000.0,2.0,1.0,1.0,89.0,51.0,Rumah,Ayanti Sahabat Properti Jogja,2025-03-13 15:39:32.509264,"Purwomartani , Sleman",/properti/sleman/hos17480747/,Purwomartani,Sleman
DIJUAL RUMAH MINIMALIS DI KALASAN DEKAT PASAR STAN MAGUWOHARJO,899000000.0,3.0,2.0,1.0,114.0,66.0,"Rumah, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Fasilitas Kesehatan",Ruth Wastu,2025-03-13 15:39:32.509270,"Kalasan, Sleman",/properti/sleman/hos17758793/,Kalasan,Sleman
Rumah Modern Type 46/84 Dekat Bandara Adi Sucipto di Sleman,579000000.0,2.0,1.0,1.0,84.0,46.0,"Rumah, Dekat Akses Transportasi",Dika Heiwa Property,2025-03-13 15:39:32.509287,"Berbah, Sleman",/properti/sleman/hos17758755/,Berbah,Sleman
RUMAH BARU 2LT SIAP HUNI LOKASI JOGJA UTARA DEKAT JL PALAGAN,2150000000.0,4.0,4.0,0.0,131.0,165.0,"Rumah, Siap Huni, Dekat Sekolah",SUNTORO HGCN,2025-03-13 15:39:32.509319,"Ngaglik, Sleman",/properti/sleman/hos17755646/,Ngaglik,Sleman
Utara Jogja Ngemplak 10 Menit Ke UII Rumah Baru Murah,575000000.0,3.0,1.0,1.0,120.0,55.0,"Rumah, Dekat Sekolah, Dekat Landmark",Christian Harsono,2025-03-13 15:39:32.509334,"Ngemplak, Sleman",/properti/sleman/hos17521543/,Ngemplak,Sleman
Tak Perlu Merogoh Kocek Dalam-dalam Untuk Punya Rumah Di Jogja,595000000.0,2.0,1.0,1.0,103.0,50.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Rifaza Core,2025-03-13 15:39:32.509337,"Purwomartani , Sleman",/properti/sleman/hos17754377/,Purwomartani,Sleman
RUMAH DIJUAL TERBARU DEKAT RINGROAD UTARA SLEMAN,1650000000.0,3.0,3.0,2.0,130.0,130.0,"Rumah, Bebas Banjir, Dekat Sekolah, Dekat Fasilitas Kesehatan",Arlis Wastu,2025-03-13 15:39:32.509343,"Ngemplak, Sleman",/properti/sleman/hos17753771/,Ngemplak,Sleman
Rumah 2 lantai termurah di jl palagan km 14 atau barat uii jl kaliurang km 15,535000000.0,3.0,1.0,2.0,116.0,53.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Landmark",Maz zakat group,2025-03-13 15:39:32.509356,"Mlati, Sleman",/properti/sleman/hos17753416/,Mlati,Sleman
Rumah dua lantai di jl palagan km 14 atau barat uii jl kaliurang,535000000.0,3.0,1.0,0.0,116.0,53.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Landmark",Maz zakat group,2025-03-13 15:39:32.509357,"Ngaglik, Sleman",/properti/sleman/hos17753367/,Ngaglik,Sleman
Rumah dua lantai termurah di barat jl palagan km 14 atau barat uii jakal,535000000.0,3.0,1.0,0.0,116.0,53.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Landmark",Maz zakat group,2025-03-13 15:39:32.509359,"Pakem, Sleman",/properti/sleman/hos17753288/,Pakem,Sleman
UII 5 Menit Aja Dalam Perumahan One Gate System Ngaglik Besi,870000000.0,3.0,2.0,1.0,102.0,70.0,"Rumah, Dekat Sekolah, Dekat Landmark",Christian Harsono,2025-03-13 15:39:32.509365,"Ngaglik, Sleman",/properti/sleman/hos17415743/,Ngaglik,Sleman
Miliki Rumah Moderen Dalam Cluster diSleman Dekat Jalan Magelang,595000000.0,2.0,1.0,1.0,130.0,55.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan",Wahyuasih Dwi Retnowati,2025-03-13 15:39:32.509381,"Tempel, Sleman",/properti/sleman/hos17751750/,Tempel,Sleman
Strategis Jalan Magelang Rumah Murah 500 Jutaan Baru Dekat Polres,575000000.0,3.0,1.0,1.0,100.0,70.0,"Rumah, Dekat Sekolah",Novika Novie,2025-03-13 15:39:32.509382,"Sleman, Sleman",/properti/sleman/hos17751685/,Sleman,Sleman
Dalam Cluster Rumah Lux 1 Lantai Bonus AC 900 Jutaan Dekat UII,975000000.0,3.0,2.0,2.0,121.0,80.0,"Rumah, Dekat Sekolah, Dekat Tempat Ibadah, Dekat Landmark",Novika Novie,2025-03-13 15:39:32.509390,"Ngaglik, Sleman",/properti/sleman/hos17751331/,Ngaglik,Sleman
Strategis Jalan Palagan Rumah Minimalis Murah 3 Kamar Tidur,1050000000.0,3.0,2.0,2.0,130.0,75.0,Rumah,Novika Novie,2025-03-13 15:39:32.509392,"Ngaglik, Sleman",/properti/sleman/hos17751183/,Ngaglik,Sleman
Rumah Baru di Tirtomartani Kalasan yogya,545000000.0,2.0,1.0,0.0,84.0,60.0,"Rumah, Siap Huni",ELY,2025-04-05 15:39:32.509412,"Kalasan, Sleman",/properti/sleman/hos17749491/,Kalasan,Sleman
Rumah Dalam Perumahan di Maguwoharjo Dalam Ring Road Dekat GIS,2040000000.0,4.0,3.0,0.0,154.0,117.0,"Rumah, Dekat Sekolah",Muhlisin panoramicland,2025-03-13 15:39:32.509417,"Depok, Sleman",/properti/sleman/hos16129204/,Depok,Sleman
